"CITY","WEATHER","VISIBILITY","TEMP","TEMP_MIN","TEMP_MAX","PRESSURE","HUMIDITY","WIND_SPEED","WIND_DEG","FORECAST_DATETIME","SEASON"
"Seoul","Rain",0.0790569415042095,0.4052931758872,0.0804944096092747,0.403153991865047,-1.4582645814908,0.843649382630054,-0.730814829483936,-2.07025740909267,2023-06-30 06:00:00,"June"
"Seoul","Rain",0.0790569415042095,0.562640845021448,0.562971268975895,0.560810100890456,-1.65093372520552,0.540314773145091,-1.08495417416778,-1.96072360218985,2023-06-30 09:00:00,"June"
"Seoul","Rain",0.0790569415042095,0.090597837618704,0.0965176263410075,0.0878417738142287,-1.4582645814908,1.01698344519289,-1.67250354148416,-1.97167698288013,2023-06-30 12:00:00,"June"
"Seoul","Rain",0.0790569415042095,-0.0363531227055189,-0.029887750098218,-0.0393580414221812,-1.26559543777608,1.14698399211502,-0.988370716526733,-2.25646488082747,2023-06-30 15:00:00,"June"
"Seoul","Rain",0.0790569415042095,-0.206217083702718,-0.199021704488731,-0.209554977301884,-1.07292629406136,1.32031805467785,-1.27812108944988,-1.63212218148138,2023-06-30 18:00:00,"June"
"Seoul","Clouds",0.0790569415042095,-0.288467001659257,-0.280918145562032,-0.29196612520153,-0.687588006631915,1.32031805467785,-1.16544038886866,-2.02644388633154,2023-06-30 21:00:00,"June"
"Seoul","Clouds",0.0790569415042095,0.5268800111273,0.530924835512429,0.524979167021045,-0.494918862917194,0.453647741863673,-1.67250354148416,0.547600575884801,2023-07-01,"July"
"Seoul","Clouds",0.0790569415042095,1.35653135747152,1.35701067590399,1.35625683279138,-0.494918862917194,-0.413022570950508,-0.956176230646383,0.580460717955647,2023-07-01 03:00:00,"July"
"Seoul","Clouds",0.0790569415042095,1.58540069439406,1.58489642497752,1.58557480955562,-0.687588006631915,-0.716357180435472,0.605256334550573,0.558553956575083,2023-07-01 06:00:00,"July"
"Seoul","Clear",0.0790569415042095,1.17593914630607,1.17719457702565,1.17531061675086,-0.687588006631915,-0.283022024028381,0.106241803405154,0.383299865530566,2023-07-01 09:00:00,"July"
"Seoul","Clear",0.0790569415042095,0.441054009781347,0.445467679609854,0.438984925734458,-0.302249719202473,0.366980710582255,-0.569842400082188,0.240905916556896,2023-07-01 12:00:00,"July"
"Seoul","Clear",0.0790569415042095,0.0548370037245569,0.0609104780482681,0.0520108399448176,-0.109580575487752,0.756982351348636,-0.84349553006516,0.197092393795767,2023-07-01 15:00:00,"July"
"Seoul","Clear",0.0790569415042095,-0.145423666082668,-0.138489552391073,-0.148642389723885,0.0830885682269691,1.01698344519289,-1.02861382387717,0.0875585868929442,2023-07-01 18:00:00,"July"
"Seoul","Clear",0.0790569415042095,-0.245554000986281,-0.238189567610745,-0.248969004558237,0.0830885682269691,1.19031750775573,-1.74494113471495,-1.01873286282557,2023-07-01 21:00:00,"July"
"Seoul","Clear",0.0790569415042095,0.491119177233153,0.49531768721969,0.489148233151634,0.0830885682269691,0.323647194941546,-1.61616319119355,-0.547737493143429,2023-07-02,"July"
"Seoul","Clouds",0.0790569415042095,1.12229789546485,1.12378385458654,1.12156421594674,0.0830885682269691,-0.456356086591217,-0.602036885962538,0.700947905548753,2023-07-02 03:00:00,"July"
"Seoul","Clouds",0.0790569415042095,1.5961289445623,1.59557856946534,1.59632408971644,-0.302249719202473,-0.933024758639017,-0.111070976287206,0.909062138664116,2023-07-02 06:00:00,"July"
"Seoul","Clear",0.0790569415042095,1.44772148390159,1.44780890405047,1.44762571415838,-0.494918862917194,-0.80302421171689,-0.497404806851401,1.06240946832807,2023-07-02 09:00:00,"July"
"Seoul","Clouds",0.0790569415042095,0.837999266006382,0.840707025659264,0.836708291684922,-0.494918862917194,-0.109687961465545,-1.17348901033874,0.810481712451576,2023-07-02 12:00:00,"July"
"Seoul","Clouds",0.0790569415042095,0.591249512136766,0.595017702439361,0.589474847985985,-0.494918862917194,0.193646648019419,-1.47128800473198,-0.668224680736534,2023-07-02 15:00:00,"July"
"Seoul","Clouds",0.0790569415042095,0.373108425382467,0.377814097853649,0.370906151382577,-0.880257150346636,0.366980710582255,-1.3908017900311,-2.08121078978295,2023-07-02 18:00:00,"July"
"Seoul","Clouds",0.0790569415042095,0.0727174206716302,0.0787140521946375,0.0699263068795228,-0.687588006631915,0.800315866989345,-1.23787798209944,0.755714809000164,2023-07-02 21:00:00,"July"
"Seoul","Clouds",0.0790569415042095,0.889852475152895,0.892337390683736,0.888663145795568,-0.880257150346636,-0.239688508387672,-0.0225361401162447,-2.3002784035886,2023-07-03,"July"
"Seoul","Clouds",0.0790569415042095,1.66228648726648,1.66145179380691,1.66261131737485,-1.07292629406136,-1.19302585248327,-0.505453428321489,-0.876338913851898,2023-07-03 03:00:00,"July"
"Seoul","Clouds",0.0790569415042095,1.66407452896118,1.66323215122155,1.66440286406832,-1.07292629406136,-1.27969288376469,-0.344480998919741,-0.788711868329639,2023-07-03 06:00:00,"July"
"Seoul","Rain",0.0790569415042095,1.07044468631834,1.07215348956207,1.0696093618361,-1.07292629406136,-0.80302421171689,-0.37667548480009,0.799528331761293,2023-07-03 09:00:00,"July"
"Seoul","Rain",0.0790569415042095,0.63595055450445,0.639526637805285,0.634263515322749,-0.880257150346636,-0.456356086591217,-0.972273473586558,0.679041144168188,2023-07-03 12:00:00,"July"
"Seoul","Clear",0.0790569415042095,0.27655417386827,0.281674797463253,0.274162629935167,-0.494918862917194,-0.109687961465545,-0.642279993312974,0.459973530362542,2023-07-03 15:00:00,"July"
